UniprotID,symbol,BL1,BL2,BL3,BL4,BL5,BL6,BL7,BL8,BL9,BL10,AMS1,AMS2,AMS3,AMS4,AMS5,AMS6,AMS7,AMS8,AMS9,AMS10
P13686,ACP5,4.39231,4.14339,4.18367,3.685,4.31322,3.73905,3.64981,3.79173,3.95047,4.3036,4.30543,4.32243,4.34305,4.08816,4.59043,3.96481,3.79024,4.06185,3.6944,4.60531
Q8NBP7,PCSK9,2.72696,1.97681,2.83396,2.74694,3.63272,2.93146,2.87816,2.5276,2.72012,2.75306,2.32072,2.24384,2.30571,2.55479,3.08758,2.78166,2.35184,2.68141,2.1353,2.70646
Q9UBU3,GHRL,2.11825,1.61794,,1.61041,1.60339,1.42249,1.52781,1.42554,1.01346,,1.48586,1.36791,,1.30171,1.31074,1.08654,1.89625,0.94624,0.67541,
O14594,NCAN,8.85399,8.7325,8.47831,8.36893,8.95603,8.66616,8.71866,8.37613,8.37507,8.87633,8.81605,8.77541,8.42388,8.6804,9.01958,8.82082,8.78873,8.62868,8.62057,8.88548
P63098,PPP3R1,3.93646,4.08431,4.24701,3.34756,3.62961,3.70474,3.94246,4.11579,3.88775,3.84518,4.10317,4.4546,4.0309,3.74196,3.85747,4.66556,3.95676,5.23974,3.79608,4.49511
P39060,COL18A1,,3.49942,3.36328,3.30076,3.72033,3.79531,3.37217,3.39421,3.50341,3.35484,,3.82609,3.7059,3.54126,3.82554,3.61727,3.49582,3.94569,3.43189,3.72851
O00533,CHL1,,3.67393,3.27018,3.17537,3.55195,3.67915,4.09079,3.58658,3.84487,3.71733,,3.9439,3.53412,3.73295,3.67363,3.62023,4.1359,4.03529,3.71857,3.97722
P06858,LPL,9.59339,9.4213,9.33009,9.55618,9.8014,9.12347,9.53015,9.80024,9.60062,9.7341,9.72668,9.54651,9.54379,9.93041,9.86435,9.5207,9.63759,9.65088,9.53286,9.92654
Q01344,IL5RA,2.1716,2.25025,3.12487,2.46553,2.44282,2.62637,2.67387,2.52015,3.23669,2.48685,2.53502,2.60837,2.79228,2.90603,2.7711,2.95758,3.05624,2.99317,3.04593,2.57495
Q06323,PSME1,3.7818,3.51599,4.40478,3.79243,3.80102,3.91137,3.40573,3.64148,3.55815,3.69341,2.52676,2.86899,3.19976,3.36532,2.57161,3.58389,2.84657,4.52221,2.41304,3.94179
Q03393,PTS,3.11724,2.55158,2.37317,2.72482,3.49176,2.43963,2.64484,2.80279,2.63849,2.95926,2.77221,2.65998,2.1087,2.30874,3.42705,2.7712,2.51349,2.13998,2.17966,2.32001
O95727,CRTAM,4.98481,4.6232,5.11806,4.7495,4.61516,4.89494,5.01853,4.91005,4.86344,6.29664,5.13122,4.81504,4.96166,5.30549,4.31309,5.81647,5.37379,5.49605,5.12838,6.54362
Q04760,GLO1,5.98517,5.36309,5.29632,6.00746,6.15013,4.84918,5.44037,5.79113,5.69138,5.96036,4.71287,4.58373,4.61077,5.31366,4.82094,5.53728,5.20524,5.82974,3.87235,6.07185
P09382,LGALS1,6.9966,6.32596,7.00987,6.35801,6.76064,6.0276,6.76943,6.89844,6.15083,6.55883,7.06189,6.98137,7.01448,6.97459,6.64901,7.08926,6.77267,7.0773,6.27453,6.85954
Q9H2A7,CXCL16,4.70011,4.50409,4.28604,4.16918,4.65962,4.35554,4.54281,4.77348,4.39965,4.52052,4.49668,4.44632,4.02623,4.33969,4.45545,4.37164,4.25145,4.79095,3.99532,4.4021
Q9NQ76,MEPE,7.22289,6.31722,6.04852,6.61403,6.73795,5.95547,6.76598,7.05379,6.57957,7.64017,7.12828,6.94141,5.98013,6.97423,7.1177,6.3491,6.72578,7.52575,6.45666,7.81503
P15085,CPA1,3.85563,4.19856,3.15434,4.99788,5.42441,4.06776,4.32086,3.38843,4.85504,5.48846,3.91562,4.80814,3.33598,5.28006,5.28604,4.50706,4.28969,3.60303,4.73537,6.00148
P19256,CD58,1.97022,1.92765,1.77476,1.85515,2.25472,1.46863,1.75765,1.83017,1.85298,1.79878,2.25319,1.96117,1.76438,2.1378,2.12808,1.62536,1.87105,2.17868,2.04266,1.7411
P39905,GDNF,2.09771,1.98503,3.11696,2.29563,2.11314,1.4623,2.30905,1.51967,2.56424,3.04189,2.75291,2.19781,2.76218,2.68481,2.86917,2.44233,2.41607,2.50718,2.59185,2.87992
P01374,LTA,4.65811,3.95698,4.47804,4.84236,5.42788,4.52268,4.9012,4.86139,4.87768,5.30077,4.66405,4.20224,4.22496,4.89527,4.88618,4.34994,4.57684,4.7724,4.5289,4.69526
Q9NRJ3,CCL28,3.65736,2.92833,3.79273,3.70763,2.89639,3.32268,2.913,2.75851,3.66117,2.90686,3.02502,3.04289,2.72909,3.06039,2.3486,3.00436,2.7426,3.31356,2.496,2.7719
Q02083,NAAA,2.83595,2.26402,2.51425,2.30421,3.6213,2.06877,2.76956,2.76146,2.94237,3.0802,2.79019,2.7978,2.865,2.72009,3.61005,2.00839,3.11281,3.64848,2.84142,3.22107
Q8IUN9,CLEC10A,5.41714,4.55515,4.08244,3.99359,5.00391,4.77055,4.72884,4.54697,4.84875,4.59973,5.38398,4.71903,4.47253,4.40615,4.88887,4.83585,4.85358,5.05529,4.99316,4.56429
Q9Y336,SIGLEC9,4.57087,4.56679,4.95564,4.64049,4.62647,4.72654,4.69569,4.47969,4.43221,4.39828,4.63248,4.82845,4.89348,4.93386,4.45486,4.89047,4.92134,4.80291,4.66509,4.36678
Q6BAA4,FCRLB,2.54518,1.61043,1.94241,1.74747,2.43943,1.24521,1.86341,2.23274,2.1191,2.11173,2.73187,2.06571,2.30787,2.15659,2.05285,1.98923,2.13053,2.6011,1.99938,2.2339
Q9H3U7,SMOC2,8.69426,9.013,8.69015,8.16138,9.35068,8.78933,8.71818,8.67678,8.45447,8.84853,8.33231,8.5975,8.32658,8.61836,8.70538,8.41937,8.60396,8.78461,8.23084,8.36676
Q16663,CCL15,8.27881,7.65298,6.93629,7.64135,7.53957,7.50032,7.98356,6.8139,7.08328,7.91284,8.25561,8.53053,7.27529,8.38572,7.52171,7.09715,8.18265,7.42831,7.17813,8.55363
Q9P0K1,ADAM22,4.15166,3.68216,3.57064,3.41591,4.0272,4.02901,3.99923,4.29247,3.34145,4.31618,3.6691,3.34779,3.29657,3.75213,3.60793,3.49079,4.01104,4.32217,3.22313,4.08056
P04216,THY1,9.83099,9.56644,9.3831,9.35561,9.68986,9.76451,9.86477,9.7778,9.16021,9.74552,9.71958,9.82344,9.55905,9.82628,9.73146,9.60206,9.95991,10.01279,9.36973,9.90617
P24158,PRTN3,4.52837,4.69296,4.65029,4.53938,3.66582,4.33559,4.82621,4.72722,3.88886,3.7008,4.4676,4.83347,4.31432,4.73476,4.24333,4.77593,5.06093,4.99477,3.96167,4.15843
P57087,JAM2,7.76738,7.20417,7.31186,7.15711,7.55045,7.60087,7.52673,7.5033,7.35396,7.65296,7.83874,7.5336,7.66268,7.8685,7.41206,7.34621,7.68887,7.99022,7.46707,7.91501
O14904,WNT9A,2.32419,2.23508,1.5549,2.32049,2.20464,2.13651,1.99206,1.91657,2.01119,2.07351,2.36283,2.47511,1.58982,2.29719,2.23139,2.27025,2.0726,2.05436,1.95671,2.50618
P05067,APP,1.32489,2.54683,2.29836,3.06405,1.14929,1.37748,0.70578,0.46396,1.66978,0.76298,0.52919,2.10013,0.85926,1.88456,0.23185,0.5169,0.1046,1.84466,0.7161,0.78298
Q06830,PRDX1,1.63911,1.45145,1.33237,1.25592,1.47465,4.31728,1.84431,1.6906,1.43963,2.03724,0.97805,0.92773,0.94701,0.83577,1.19014,2.03806,1.07694,2.56554,0.37246,1.81159
Q9H4F8,SMOC1,4.17287,4.14354,4.86709,4.58121,4.81732,3.89313,4.65191,4.54095,4.64696,4.50666,4.06452,4.8165,4.57514,4.78308,4.97535,4.35849,4.77016,5.06507,4.68141,4.91606
Q99717,SMAD5,3.79356,3.57267,3.68921,3.62499,3.8459,3.09854,3.64537,3.7475,3.79427,3.72564,3.90291,3.84287,3.70862,3.90087,3.71388,3.56321,3.71425,3.93206,3.82815,3.7009
P12544,GZMA,5.72901,6.02903,6.3242,5.50621,5.89239,5.69673,5.87882,5.80462,5.47417,5.74066,5.70362,6.32118,6.33666,5.99012,5.58873,6.26999,6.21202,6.16791,5.71863,5.73013
Q15389,ANGPT1,9.39618,9.98722,9.9235,10.83729,8.91507,8.76091,8.85251,8.62765,9.53549,9.24164,8.05265,9.87099,8.88521,10.09688,7.92249,8.49224,8.05238,9.8646,8.45668,9.00317
P51693,APLP1,7.87202,7.28126,,6.19395,8.56707,7.7791,8.03997,7.71626,8.00343,,7.33851,6.68628,,6.27937,8.26043,7.3784,8.46113,6.64252,7.07053,
Q7Z5A7,TAFA5,2.8256,2.02459,2.06982,1.83766,2.86262,1.61569,2.7208,1.92605,1.65675,2.23081,2.61068,2.61027,2.28273,2.38986,2.59835,2.10507,2.88907,2.33318,1.54944,2.82755
P25445,FAS,6.70482,6.21135,6.48033,6.32026,6.70384,6.56112,6.56784,6.12562,6.44909,6.65337,6.29405,6.29482,6.36181,6.55146,6.50021,6.25357,6.299,6.06807,5.93072,6.60628
Q6EMK4,VASN,,1.3304,1.08376,0.9237,1.52071,1.65104,1.38821,1.26007,1.26415,1.36488,,1.43882,1.26758,1.55743,1.57355,1.64442,1.5038,1.57415,1.17634,1.48267
P09874,PARP1,3.26215,3.17985,3.18388,3.45983,4.12406,2.88252,3.42985,3.19314,3.22873,3.44119,3.84346,4.26795,3.7684,3.34883,3.57686,3.342,3.7424,4.36755,2.88657,4.39117
Q14203,DCTN1,2.88436,2.84139,3.64086,2.67683,2.88822,3.29595,3.16732,2.81575,3.43023,2.89953,1.39425,1.89981,1.70414,1.95138,1.94235,3.26364,1.838,3.94105,1.80928,3.64059
P20138,CD33,1.96543,3.2244,2.18844,1.19546,2.21134,1.32894,2.78996,2.55805,2.45758,2.45463,1.93669,3.66399,2.57708,1.24524,2.28986,1.11428,2.82883,2.82957,2.5588,2.77464
Q13421,MSLN,2.49892,2.66698,2.23337,3.44239,3.76691,3.29481,2.84866,3.79271,4.12423,3.45684,2.51032,2.43734,2.38539,3.2565,2.92755,2.76213,2.74267,4.04901,3.46885,3.12075
O00161,SNAP23,3.74861,4.116,,3.8971,3.60052,5.2937,6.07113,3.66632,5.02998,,3.21099,5.16183,,4.88251,4.34068,7.35122,5.48855,6.64158,6.11942,
P03951,F11,,6.67811,6.85502,6.57812,7.0806,6.82344,6.28628,6.45682,6.46049,6.64386,,6.82847,7.03731,7.0657,6.99857,6.92232,6.43601,6.99646,6.31559,6.7762
P22466,GAL,6.47811,5.71144,,5.99442,5.68353,6.94898,6.20968,6.36276,5.90406,,7.10029,7.28425,,6.34071,5.92763,6.72217,7.73935,6.99105,5.67791,
Q9BYF1,ACE2,2.74462,2.92959,2.20006,3.02493,3.6226,2.84088,2.43165,2.6457,2.76107,2.48015,2.78869,3.39529,2.50529,3.11481,4.08476,3.03747,2.77985,2.64297,2.3741,2.70376
Q14393,GAS6,,4.86004,4.69525,4.48498,5.10951,4.74384,4.92328,5.03406,5.07442,4.95976,,5.08325,4.78475,4.94549,5.16489,5.01582,4.9694,5.5172,4.82483,5.06816
P78552,IL13RA1,0.6171,0.87669,0.24065,0.18807,0.72226,0.2276,0.49547,0.86234,0.61545,0.33725,0.59817,0.8615,0.39915,0.52016,0.65602,0.31535,0.62585,1.06341,0.52353,0.57885
P78324,SIRPA,3.88376,3.86578,3.48764,2.941,4.23888,3.41419,3.89642,3.60152,3.87295,4.23428,3.6944,3.90261,3.29892,3.10367,3.91784,2.74849,3.67293,3.7447,3.40676,4.17211
P22748,CA4,,1.57951,1.54585,1.20782,1.49424,1.86493,1.38678,1.33549,1.58023,1.56235,,1.46179,1.80177,1.68711,1.84366,1.77651,1.82671,1.90612,1.32865,1.82735
Q99538,LGMN,3.72254,4.04486,4.02808,4.1105,3.66585,2.87007,3.09146,3.51265,3.74546,3.18945,4.05892,4.12773,3.65375,4.11638,3.65698,3.32512,3.52852,4.30657,3.82504,3.57502
Q96P31,FCRL3,0.04236,-0.45193,0.03622,-0.19005,-0.55525,0.24058,0.06727,-0.39065,-0.55525,-0.39522,-0.03112,-0.33471,0.44558,0.09466,-0.55525,0.61097,-0.0617,-0.23301,-0.55525,-0.29784
Q9Y5Y7,LYVE1,,4.60057,3.86023,3.90577,4.11615,4.15453,4.15865,4.46982,4.26697,4.1798,,4.7914,4.08126,4.18876,3.84962,4.20262,4.29172,4.80153,4.29645,4.35305
P05543,SERPINA7,,4.37275,4.9432,3.89988,4.66777,4.40538,4.68133,4.80723,4.9651,4.24072,,4.53954,5.08458,4.39719,4.75348,4.39702,4.79764,5.25067,4.74037,4.4154
O14836,TNFRSF13B,8.82205,8.93663,9.04382,8.22718,8.19731,8.45342,9.05717,8.75573,8.67063,8.89812,8.92608,9.65277,9.46179,8.63945,8.0843,8.77873,9.07476,9.10359,8.33691,9.01433
Q13541,EIF4EBP1,10.23311,9.68046,10.17809,9.96638,10.5177,9.02821,10.00994,9.65137,10.31238,10.14097,8.70528,8.7477,9.03084,9.16386,9.1438,10.07986,9.19954,10.53451,8.39351,10.12683
O76070,SNCG,1.191,1.01072,1.14346,0.53818,0.53818,1.77683,1.37742,1.5901,0.53818,0.81516,1.12703,1.91437,1.71043,1.13185,0.53818,0.89241,1.81409,2.09865,1.70171,1.40946
Q92823,NRCAM,9.66201,9.47713,9.49635,9.20958,9.64856,9.43671,9.42353,9.56321,8.88409,9.54134,9.62817,9.53634,9.39154,9.54009,9.58994,9.49855,9.60126,9.83681,9.18129,9.5682
P00533,EGFR,2.78068,2.63641,2.59825,2.52744,2.88475,2.7997,2.68946,2.42741,2.52189,2.70601,2.84089,2.98283,2.6419,2.95362,2.94559,2.77176,2.73207,2.9253,2.34937,2.8193
Q16769,QPCT,,0.50277,1.09273,0.89745,0.18301,0.22618,0.27886,-0.96912,0.95749,0.40986,,0.51853,1.13829,1.18887,0.05576,0.8361,0.72408,-0.1604,0.7113,0.75196
P15907,ST6GAL1,,4.4922,4.58459,4.26438,4.20582,5.01208,4.02231,4.21252,4.2401,4.1943,,4.90043,4.8029,4.35153,4.50495,4.65676,4.25107,4.68992,4.1629,4.55561
P23582,NPPC,4.61564,3.81761,3.67045,4.40424,,3.38141,4.61765,4.3308,3.11752,4.58264,4.40703,4.42703,4.36682,5.01025,,4.14745,4.94823,5.2617,3.79207,4.52903
Q9UBR2,CTSZ,2.80592,2.66026,2.98177,3.04311,3.23992,2.83027,2.9001,2.71227,2.98935,3.30714,2.89234,3.21008,3.0535,3.36736,3.36927,3.09283,2.9355,3.49159,2.80767,3.1694
P20023,CR2,,5.71293,6.3078,6.25309,6.67885,6.08221,6.1719,6.47476,6.4302,5.69969,,6.02731,6.83155,6.85292,6.74037,5.86379,6.39871,6.95284,6.24781,5.7513
P17405,SMPD1,4.13993,4.18539,3.74571,4.29257,4.98532,3.35809,4.45843,4.30057,4.33875,4.48893,4.16577,4.67162,4.20758,4.5742,4.81694,4.10546,4.59113,4.58678,4.13028,4.43568
Q9Y6K9,IKBKG,4.53123,4.78754,6.29284,5.28158,4.03714,5.39122,5.05298,5.64008,3.71993,4.24652,3.35882,3.95289,4.80357,5.4765,3.00562,4.58143,3.94334,6.01974,3.582,5.16394
Q9BXJ1,C1QTNF1,,4.38063,4.12296,3.67832,3.9867,4.9718,4.32373,4.20694,4.16852,4.00312,,4.59458,4.19714,4.14744,4.85231,4.40016,4.33689,5.16526,4.32171,5.0511
Q12860,CNTN1,3.17539,3.16611,2.85903,3.13304,3.42251,3.81222,3.58641,3.40111,3.09564,3.60404,3.30548,3.61438,2.86074,3.60835,3.48744,3.73722,3.64884,4.02999,2.90066,3.73092
P16444,DPEP1,2.52346,2.58459,2.89168,3.29194,2.50485,2.88325,3.87431,3.60359,2.80624,2.96911,2.58757,3.03312,2.95055,3.43937,2.25972,3.12929,3.95567,3.55799,3.06198,3.12908
Q96GP6,SCARF2,6.16055,5.54608,5.49282,5.67071,6.00713,5.67462,5.94639,6.18009,5.6324,6.12159,5.9356,5.62447,5.85849,6.31036,6.03588,5.59496,5.95458,6.58013,6.07274,6.17652
P13688,CEACAM1,9.24166,8.88835,9.24801,9.13511,9.37127,9.08928,9.03743,9.1364,9.39159,9.06416,9.39031,9.2395,9.31122,9.37904,9.19324,9.28351,9.05691,9.36686,9.39966,8.9943
Q9H156,SLITRK2,4.04833,3.52574,3.76596,4.19055,3.5681,3.49343,4.3954,3.62553,3.55357,4.00166,4.03688,3.61278,3.89513,4.69519,3.38165,3.93757,4.46694,4.06551,3.42228,4.162
P01241,GH1,5.87591,10.87285,10.51659,4.88362,7.06887,9.07965,6.29661,10.60695,9.53379,9.14695,5.03138,10.89865,10.4854,6.09824,10.8384,10.88181,10.68823,10.02259,9.4232,10.71121
O15496,PLA2G10,4.02871,4.8105,3.67896,5.38579,5.91007,4.28144,4.5153,4.38175,5.0584,4.567,3.89638,4.60395,3.65697,5.12132,4.71794,4.31415,4.42497,4.0317,4.77827,4.75049
P37023,ACVRL1,6.56202,6.43474,6.36833,6.19345,6.537,6.42751,6.39196,6.54515,6.22796,6.69013,6.2532,6.82191,6.60183,6.70807,6.4881,6.53672,6.6313,6.877,6.20864,6.74368
P48052,CPA2,8.17653,8.59985,8.02501,9.27936,10.18674,8.79495,9.88258,8.46989,8.74577,9.03149,8.14601,8.15786,8.16804,9.2697,9.04804,8.31468,9.71533,8.68042,8.40996,8.87386
P10144,GZMB,5.41352,3.87309,4.55062,3.60628,4.26204,2.94111,4.11932,3.88981,3.82696,3.83597,5.40904,4.5666,4.48286,3.9591,3.76498,4.42025,4.44136,4.91953,3.70419,4.29678
P21246,PTN,1.91376,1.26692,1.56351,1.66511,,0.92278,1.44544,1.75477,1.02333,1.17053,1.85011,2.05615,1.86253,2.47062,,3.0174,1.76232,2.93933,1.46811,2.0579
Q86SR1,GALNT10,2.01304,2.19925,2.20223,2.2335,,2.52696,2.10121,2.12529,1.78267,2.05022,1.6794,2.69886,2.86698,2.78109,,2.71545,2.55129,2.33086,2.42617,2.54948
P01258,CALCA,3.67513,4.70727,3.10328,3.89674,,4.01185,3.66805,3.68417,3.5508,3.1189,3.77193,5.3951,3.61567,4.05323,,4.15857,3.78589,3.67821,4.04823,3.43051
Q9Y6N7,ROBO1,2.55232,3.01562,2.4517,2.55008,2.94941,2.4248,2.30396,2.80932,2.40354,2.55775,2.89719,2.7859,2.58194,2.9328,2.86373,2.65914,2.44465,3.26239,2.42985,2.51795
P55291,CDH15,5.50137,4.94579,4.53496,5.07106,5.83633,4.7758,5.49502,5.38676,5.7439,6.01229,5.62191,5.31035,4.99022,5.6804,5.77031,4.45757,5.26719,5.6255,6.1062,6.32735
Q2MKA7,RSPO1,2.25571,2.08296,2.20686,2.15887,1.19295,1.40682,1.82338,1.72471,2.00464,2.0173,1.93789,2.35418,2.14426,2.12157,1.27237,2.14137,2.18895,2.6097,1.98421,2.42302
Q08345,DDR1,7.06009,6.71748,6.78677,6.74895,6.92404,6.66909,7.07991,7.05393,6.78957,7.09744,6.97396,6.82213,6.75776,7.22992,6.79653,6.82123,7.18746,7.50346,6.95445,7.12489
P00441,SOD1,,2.74913,2.56271,2.58775,3.18743,2.6007,2.18811,2.65197,2.60494,2.66371,,1.75474,1.8783,2.75272,1.8568,2.48974,1.85215,3.25299,1.17692,2.71029
Q13105,ZBTB17,2.88284,2.64852,2.77792,2.53729,3.08221,2.38633,2.91199,2.97599,2.83117,2.95652,2.56077,2.62819,2.27435,2.34861,2.27752,2.70448,2.51105,3.11493,2.12418,3.14532
O95185,UNC5C,4.13159,3.53989,4.06564,3.77405,4.23891,3.61365,3.84704,4.18291,4.16859,4.25873,4.17824,3.74509,4.06048,4.35507,4.00891,3.82944,3.94303,4.70425,4.28417,4.19779
P35443,THBS4,,4.94395,3.80287,4.78403,4.51722,5.16391,4.88465,5.00436,4.42875,4.55637,,4.38169,3.83525,4.87508,4.12078,4.8606,4.56994,5.42474,4.00326,4.21733
O43405,COCH,3.5257,3.14663,3.81812,4.20072,3.18117,2.85349,2.99719,2.78453,3.2373,2.93966,3.68152,3.44568,3.79406,3.87433,2.94388,3.10547,3.28912,3.94442,3.64767,3.43934
Q8TEU8,WFIKKN2,6.86991,6.83154,6.28149,6.34385,7.09395,5.87368,6.67685,6.3307,6.77839,6.62556,7.05428,6.65979,6.48863,6.51399,7.06649,6.03145,6.6735,6.50207,7.21796,6.54471
O60911,CTSV,3.7522,3.21292,2.54411,3.79595,3.80412,3.08445,3.15242,3.61515,3.51551,3.24136,3.86153,3.87032,3.44128,3.90902,3.40997,3.22582,3.15518,3.98221,3.47287,3.55345
P14151,SELL,,8.48936,8.55228,8.20615,8.45141,8.54957,8.49935,8.44684,8.46493,8.48816,,8.73301,8.81549,8.63501,8.31025,8.51137,8.58303,8.73925,8.32188,8.62875
O43915,VEGFD,9.91851,9.40238,9.48684,9.11747,9.48197,9.0041,9.46386,9.42867,9.51729,9.53978,9.71162,9.41901,9.47851,9.55343,9.29892,9.94128,9.4674,9.79124,9.80099,9.94085
P01127,PDGFB,10.53718,10.48517,10.84915,10.96772,9.97824,10.78332,10.10577,9.68883,10.49112,9.84568,8.8534,10.47892,10.07686,10.74159,8.99002,10.38255,9.10764,10.90909,9.22567,10.07554
Q96RD9,FCRL5,4.43771,4.73519,4.53783,3.5415,3.66027,3.62985,4.54377,4.10215,4.15854,4.61767,4.63151,4.72433,4.4756,3.87218,3.64753,3.70009,4.59546,4.30478,4.14666,4.60806
P40933,IL15,1.92206,1.90952,1.77929,1.8145,2.31702,1.62845,2.32102,1.82433,1.73499,1.87569,1.75718,2.09987,1.89678,1.79429,2.20831,2.19475,2.35368,2.03672,1.90755,2.07724
P53634,CTSC,4.52437,4.19015,4.78084,4.63106,4.19565,5.05322,4.51825,4.79248,4.47465,4.64182,4.69566,4.06753,4.74431,4.72758,4.79797,4.99003,4.48334,5.04745,4.81669,4.71652
P09238,MMP10,7.28441,7.24331,7.03741,6.12448,7.24168,6.21702,6.60682,7.22726,7.5543,6.93269,6.60891,6.39836,6.67833,6.06174,6.84499,6.81347,6.44205,7.61502,6.15366,6.52257
P24394,IL4R,1.59527,1.6322,1.79503,1.72888,1.76488,1.47172,1.59046,1.82959,2.00209,1.68414,1.71785,1.28839,1.6931,1.77564,1.45873,1.35629,1.60815,1.86918,1.34992,1.62813
P27930,IL1R2,4.94519,5.28072,4.63153,4.75334,5.33256,4.84569,5.16485,4.91406,4.66646,4.99133,5.00299,5.52455,4.62503,5.01804,5.58596,4.80277,5.10105,5.30747,4.43937,5.23999
P50591,TNFSF10,8.74914,8.59639,8.66188,8.95925,8.63256,8.25266,8.89071,8.29254,8.64884,8.68872,8.77195,9.09258,8.78713,9.3123,8.81513,8.90472,8.88414,8.38995,8.40721,8.5769
Q9UJ71,CD207,3.27788,2.27405,2.21636,3.08478,3.18106,2.1478,3.03871,3.34924,3.42253,3.32704,3.33993,2.73245,2.47287,3.38986,2.89353,2.94036,3.23712,3.85201,3.24162,3.17093
O75144,ICOSLG,5.57345,4.9435,4.84115,5.20767,5.6333,5.8679,5.09852,5.51189,5.22018,5.41394,5.74311,5.42361,5.40267,5.49506,5.29009,5.7567,5.22674,5.7505,5.39679,5.36769
Q96KN2,CNDP1,,4.50546,3.42156,4.58942,4.47824,4.12804,4.11837,4.17673,3.59723,3.5339,,3.13255,3.5679,5.05155,3.91242,3.27102,3.69038,3.93166,3.3705,3.59456
P07339,CTSD,2.53074,2.81972,2.96417,2.38151,3.00383,2.96958,2.63204,2.37067,2.88601,2.42661,2.81739,3.04687,2.84293,2.69982,3.0898,3.02636,2.663,2.94617,2.58186,2.6757
P25942,CD40,11.92628,11.30024,11.9,10.98222,11.38624,12.06669,11.49648,11.35075,12.11761,11.49405,11.96757,11.82757,11.69084,11.4964,11.99027,12.48408,11.25821,12.51982,11.54499,12.28515
P14207,FOLR2,5.11503,4.51728,5.05101,5.06637,4.96652,4.61561,5.34101,5.11282,4.96329,4.82539,5.18112,4.89397,5.24834,5.10986,4.81163,4.75809,5.1637,5.32773,5.02228,5.01424
Q6UXB2,CXCL17,5.56638,5.30541,5.48574,5.32384,4.74862,4.68335,4.38117,4.83602,5.12252,5.16967,5.44141,5.65235,5.35789,5.34347,5.11226,5.70499,4.61619,5.42712,4.79049,5.41179
Q9UIB8,CD84,5.02653,4.97477,4.98395,4.87553,5.04899,4.71768,5.06334,5.38755,5.60066,5.12981,5.00973,5.45576,4.87488,5.41338,5.18559,5.66722,4.80146,6.22383,5.16429,5.6605
P25685,DNAJB1,6.17133,5.90537,7.68973,6.53517,7.9172,5.77694,6.54321,6.66858,6.54344,6.10157,4.51187,5.39478,4.81242,5.49881,5.83669,6.78443,5.03784,7.87932,4.31567,7.2695
P02786,TFRC,5.68697,5.9471,5.92848,6.09462,7.09825,5.329,4.8476,5.42889,5.60409,4.9069,5.34543,5.58941,6.08296,5.96017,6.8476,5.88501,5.63581,7.09472,6.14944,6.70775
Q8NFT8,DNER,9.99058,9.79648,9.70798,9.86771,10.0637,9.85839,9.91759,9.5493,9.99472,9.81968,10.07023,10.18156,9.61414,10.0977,10.02643,10.03443,10.03224,10.01642,9.86896,9.75874
P47929,LGALS7B; LGALS7,2.57135,2.47014,2.18086,2.07037,2.40446,1.72583,2.13978,2.84034,1.93015,2.284,2.66253,2.97204,2.60823,2.24562,2.09,2.23654,2.05539,2.82703,1.84905,2.66562
P78423,CX3CL1,6.68355,5.43406,6.17374,5.86567,6.61414,6.06854,6.22389,6.60255,6.57838,6.48598,6.79499,6.2819,6.29494,6.64569,6.12719,6.8953,6.26124,6.88984,6.33124,6.70716
Q9NQ79,CRTAC1,,3.73553,2.86363,2.78602,3.37696,3.02397,3.02001,3.05385,3.19151,2.60052,,3.78171,3.38181,2.87264,3.34886,3.00291,3.22012,3.61983,3.0461,2.67429
P00995,SPINK1,2.98603,3.1656,2.50222,2.90936,3.94895,2.45757,3.00676,2.6741,2.65825,2.72296,3.5705,3.20382,2.87452,3.14109,3.38431,2.5101,3.12263,3.18279,2.93449,2.85577
Q16363,LAMA4,2.4141,2.90642,2.86965,2.69177,2.52323,1.82378,2.49396,2.81303,2.38324,2.5942,2.36952,2.76735,2.6834,2.47821,2.1126,1.99681,2.5725,3.01232,2.14527,2.16506
Q9NR71,ASAH2,3.30315,2.72944,1.95568,2.24648,4.22103,2.14558,2.06382,1.3046,2.81461,3.45234,3.5576,3.05717,2.41557,2.99837,4.48994,1.44957,2.15532,1.43849,3.10949,3.58777
P49771,FLT3LG,9.08198,8.75061,9.13848,8.58999,9.84612,9.1307,9.22232,9.21,9.56924,9.00842,8.59286,8.49507,8.7326,9.06146,8.65086,9.44912,8.80593,9.09215,9.40755,8.77575
P13987,CD59,,-0.28178,-0.3628,-0.68848,-0.20453,-0.10781,-0.50339,-0.33233,-0.51906,-0.54022,,-0.13068,-0.12704,0.19222,-0.21919,-0.3482,-0.24954,-0.06507,-0.66395,-0.23519
Q9BQR3,PRSS27,8.28896,8.2817,8.27409,8.66758,8.58551,8.26829,8.085,8.59733,8.09147,8.74744,8.06443,8.33352,8.03778,8.55054,8.25958,8.04344,7.92052,9.06578,7.53759,8.6301
P98073,TMPRSS15,1.84393,1.40239,0.36559,1.51115,,0.6419,1.68091,1.51614,1.19109,1.1677,1.9254,2.07679,2.21912,1.781,,0.79542,2.00319,1.80092,1.87395,1.81846
P09601,HMOX1,11.02677,11.15291,10.81072,11.19127,11.35516,11.19822,11.40122,11.52967,11.43362,11.30304,11.10875,11.28177,11.18442,11.57219,11.33268,11.5733,11.36659,11.77563,11.28637,11.10122
